Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
module node 3, smart agent 1, -2.12, -2.12, 1.06
door 2, smart agent 1, -3.14, -3.14, 1.54
door 2, smart agent 1, -3.14, -3.14, 1.76
door 2, smart agent 1, -3.14, -3.14, 2.66
module node 3, smart agent 1, -2.12, -2.12, 3.38
module node 4, smart agent 1, -2.12, 2.12, 4.84
door 3, smart agent 1, -3.14, 3.14, 5.30
door 3, smart agent 1, -3.14, 3.14, 5.52
door 3, smart agent 1, -3.14, 3.14, 6.40
module node 4, smart agent 1, -2.12, 2.12, 6.90
module node 5, smart agent 1, 2.12, 2.12, 8.38
door 4, smart agent 1, 3.14, 3.14, 8.86
door 4, smart agent 1, 3.14, 3.14, 9.08
door 4, smart agent 1, 3.14, 3.14, 9.96
door 4, smart agent 1, 3.14, 3.14, 10.18
module node 5, smart agent 1, 2.12, 2.12, 10.50
module node 2, smart agent 1, 2.12, -2.12, 12.12
door 1, smart agent 1, 3.14, -3.14, 12.60
door 1, smart agent 1, 3.14, -3.14, 12.82
door 1, smart agent 1, 3.14, -3.14, 13.74
door 1, smart agent 1, 3.14, -3.14, 13.96
module node 2, smart agent 1, 2.12, -2.12, 14.34
module node 3, smart agent 1, -2.12, -2.12, 15.82
door 2, smart agent 1, -3.14, -3.14, 16.30
door 2, smart agent 1, -3.14, -3.14, 16.52
door 2, smart agent 1, -3.14, -3.14, 17.38
module node 3, smart agent 1, -2.12, -2.12, 18.02
module node 4, smart agent 1, -2.12, 2.12, 19.48
door 3, smart agent 1, -3.14, 3.14, 19.96
door 3, smart agent 1, -3.14, 3.14, 20.18
door 3, smart agent 1, -3.14, 3.14, 20.40
door 3, smart agent 1, -3.14, 3.14, 20.62
door 3, smart agent 1, -3.14, 3.14, 20.84
door 3, smart agent 1, -3.14, 3.14, 21.06
door 3, smart agent 1, -3.14, 3.14, 21.28
door 3, smart agent 1, -3.14, 3.14, 21.50
module node 4, smart agent 1, -2.12, 2.12, 22.20
module node 5, smart agent 1, 2.12, 2.12, 23.72
door 4, smart agent 1, 3.14, 3.14, 24.20
door 4, smart agent 1, 3.14, 3.14, 24.42
door 4, smart agent 1, 3.14, 3.14, 24.64
door 4, smart agent 1, 3.14, 3.14, 24.86
door 4, smart agent 1, 3.14, 3.14, 25.08
door 4, smart agent 1, 3.14, 3.14, 25.30
door 4, smart agent 1, 3.14, 3.14, 25.52
module node 5, smart agent 1, 2.12, 2.12, 26.22
module node 2, smart agent 1, 2.12, -2.12, 27.74
door 1, smart agent 1, 3.14, -3.14, 28.22
door 1, smart agent 1, 3.14, -3.14, 28.44
door 1, smart agent 1, 3.14, -3.14, 28.66
door 1, smart agent 1, 3.14, -3.14, 28.88
door 1, smart agent 1, 3.14, -3.14, 29.10
door 1, smart agent 1, 3.14, -3.14, 29.32
door 1, smart agent 1, 3.14, -3.14, 29.54
door 1, smart agent 1, 3.14, -3.14, 29.76
door 1, smart agent 1, 3.14, -3.14, 29.98
door 1, smart agent 1, 3.14, -3.14, 30.20
door 1, smart agent 1, 3.14, -3.14, 30.42
