Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
door 37, smart agent 45, 57.02, -27.07, 2.32
door 84, smart agent 45, 57.02, -27.19, 2.32
door 120, smart agent 51, 72.97, -1.76, 2.32
door 47, smart agent 51, 72.97, -1.88, 2.32
module node 8, smart agent 5, -10.00, -2.00, 2.34
door 130, smart agent 30, 2.38, 14.89, 2.34
door 65, smart agent 26, 55.61, 18.45, 2.42
intersection node 2, smart agent 12, -58.00, -2.00, 2.42
door 64, smart agent 15, -60.38, 32.65, 2.46
door 36, smart agent 41, 71.53, -23.58, 2.48
door 52, smart agent 28, 55.73, 18.45, 2.48
door 64, smart agent 15, -60.38, 32.65, 2.52
door 15, smart agent 15, -60.28, 32.65, 2.52
intersection node 2, smart agent 12, -58.00, -2.00, 2.52
door 65, smart agent 28, 55.61, 18.45, 2.52
door 52, smart agent 28, 55.73, 18.45, 2.52
door 52, smart agent 26, 55.73, 18.45, 2.52
door 39, smart agent 48, 56.41, -15.32, 2.52
door 37, smart agent 45, 57.02, -27.07, 2.52
door 49, smart agent 41, 71.53, -23.57, 2.52
door 36, smart agent 41, 71.53, -23.58, 2.52
door 101, smart agent 34, -8.52, 20.80, 2.52
door 24, smart agent 34, -8.52, 20.92, 2.52
door 130, smart agent 30, 2.38, 14.89, 2.52
door 57, smart agent 30, 2.38, 15.01, 2.52
door 13, smart agent 21, 4.95, 38.25, 2.52
door 42, smart agent 47, 37.47, -18.17, 2.52
door 82, smart agent 47, 37.47, -18.23, 2.52
door 38, smart agent 46, 54.15, -27.07, 2.52
door 86, smart agent 46, 54.15, -27.19, 2.52
door 65, smart agent 26, 55.61, 18.45, 2.52
door 120, smart agent 51, 72.97, -1.76, 2.52
door 47, smart agent 51, 72.97, -1.88, 2.52
door 36, smart agent 41, 71.53, -23.58, 2.54
module node 1, smart agent 10, -52.00, -2.00, 2.58
door 56, smart agent 32, 2.38, 12.91, 2.60
door 36, smart agent 41, 71.53, -23.58, 2.62
door 129, smart agent 32, 2.38, 13.03, 2.66
door 65, smart agent 28, 55.61, 18.45, 2.68
door 15, smart agent 15, -60.28, 32.65, 2.72
module node 1, smart agent 10, -52.00, -2.00, 2.72
door 65, smart agent 28, 55.61, 18.45, 2.72
door 52, smart agent 26, 55.73, 18.45, 2.72
door 49, smart agent 41, 71.53, -23.57, 2.72
door 36, smart agent 41, 71.53, -23.58, 2.72
door 64, smart agent 15, -60.38, 32.65, 2.72
intersection node 2, smart agent 12, -58.00, -2.00, 2.72
door 130, smart agent 30, 2.38, 14.89, 2.72
door 57, smart agent 30, 2.38, 15.01, 2.72
door 56, smart agent 32, 2.38, 12.91, 2.72
door 129, smart agent 32, 2.38, 13.03, 2.72
door 65, smart agent 26, 55.61, 18.45, 2.72
door 45, smart agent 44, 72.77, -35.82, 2.72
door 120, smart agent 51, 72.97, -1.76, 2.72
door 47, smart agent 51, 72.97, -1.88, 2.72
door 65, smart agent 28, 55.61, 18.45, 2.74
door 49, smart agent 41, 71.53, -23.57, 2.74
door 49, smart agent 41, 71.53, -23.57, 2.76
door 81, smart agent 44, 72.77, -35.94, 2.78
door 130, smart agent 33, 2.38, 14.89, 2.80
intersection node 1, smart agent 14, -58.00, 24.00, 2.80
door 49, smart agent 41, 71.53, -23.57, 2.84
door 57, smart agent 33, 2.38, 15.01, 2.92
door 134, smart agent 27, 42.17, 4.01, 2.96
door 61, smart agent 43, 71.51, -34.38, 2.98
door 46, smart agent 43, 71.48, -34.38, 3.00
door 133, smart agent 27, 42.17, 3.89, 3.02
door 57, smart agent 33, 2.38, 15.01, 3.04
intersection node 6, smart agent 20, 0.00, 24.00, 3.08
door 39, smart agent 50, 56.41, -15.32, 3.10
door 13, smart agent 21, 4.95, 38.25, 3.10
door 131, smart agent 30, 3.55, 13.96, 3.14
door 39, smart agent 50, 56.41, -15.32, 3.14
door 76, smart agent 50, 56.53, -15.32, 3.14
door 46, smart agent 43, 71.48, -34.38, 3.14
door 61, smart agent 43, 71.51, -34.38, 3.14
intersection node 1, smart agent 14, -58.00, 24.00, 3.14
door 8, smart agent 19, -21.03, 37.50, 3.14
intersection node 6, smart agent 20, 0.00, 24.00, 3.14
door 57, smart agent 33, 2.38, 15.01, 3.14
intersection node 5, smart agent 3, 3.00, 2.00, 3.14
door 13, smart agent 21, 4.95, 38.25, 3.14
door 134, smart agent 27, 42.17, 4.01, 3.14
door 133, smart agent 27, 42.17, 3.89, 3.14
door 45, smart agent 44, 72.77, -35.82, 3.14
door 81, smart agent 44, 72.77, -35.94, 3.14
door 11, smart agent 21, 4.83, 38.25, 3.18
door 3, smart agent 19, -21.19, 37.50, 3.18
door 59, smart agent 30, 3.67, 13.96, 3.20
module node 46, smart agent 24, 20.00, 28.00, 3.26
module node 28, smart agent 52, 60.90, 2.00, 3.32
intersection node 5, smart agent 31, 3.00, 2.00, 3.34
door 130, smart agent 32, 2.38, 14.89, 3.42
intersection node 2, smart agent 13, -58.00, -2.00, 3.46
door 57, smart agent 32, 2.38, 15.01, 3.46
door 59, smart agent 30, 3.67, 13.96, 3.52
door 65, smart agent 28, 55.61, 18.45, 3.60
door 46, smart agent 43, 71.48, -34.38, 3.66
door 61, smart agent 43, 71.51, -34.38, 3.66
door 52, smart agent 28, 55.73, 18.45, 3.68
door 38, smart agent 45, 54.15, -27.07, 3.76
door 86, smart agent 45, 54.15, -27.19, 3.80
door 52, smart agent 28, 55.73, 18.45, 3.82
door 37, smart agent 46, 57.02, -27.07, 3.90
door 83, smart agent 36, -54.51, 0.67, 3.90
door 52, smart agent 28, 55.73, 18.45, 3.90
door 61, smart agent 43, 71.51, -34.38, 3.96
door 46, smart agent 43, 71.48, -34.38, 3.96
intersection node 2, smart agent 13, -58.00, -2.00, 3.96
intersection node 5, smart agent 4, 3.00, 2.00, 3.96
door 52, smart agent 28, 55.73, 18.45, 3.96
door 83, smart agent 36, -54.51, 0.67, 3.96
door 32, smart agent 36, -54.51, 0.58, 3.96
door 130, smart agent 32, 2.38, 14.89, 3.96
door 57, smart agent 32, 2.38, 15.01, 3.96
intersection node 5, smart agent 3, 3.00, 2.00, 3.96
intersection node 5, smart agent 31, 3.00, 2.00, 3.96
door 86, smart agent 45, 54.15, -27.19, 3.96
door 65, smart agent 28, 55.61, 18.45, 3.96
door 37, smart agent 46, 57.02, -27.07, 3.96
door 84, smart agent 46, 57.02, -27.19, 3.96
door 42, smart agent 1, 37.47, -18.17, 4.00
door 59, smart agent 30, 3.67, 13.96, 4.02
door 82, smart agent 1, 37.47, -18.23, 4.02
door 45, smart agent 42, 72.77, -35.82, 4.08
door 76, smart agent 50, 56.53, -15.32, 4.10
intersection node 5, smart agent 40, 3.00, 2.00, 4.12
intersection node 2, smart agent 13, -58.00, -2.00, 4.16
intersection node 5, smart agent 40, 3.00, 2.00, 4.16
door 59, smart agent 30, 3.67, 13.96, 4.16
door 76, smart agent 50, 56.53, -15.32, 4.16
door 83, smart agent 36, -54.51, 0.67, 4.16
door 32, smart agent 36, -54.51, 0.58, 4.16
door 130, smart agent 32, 2.38, 14.89, 4.16
door 57, smart agent 33, 2.38, 15.01, 4.16
intersection node 5, smart agent 4, 3.00, 2.00, 4.16
door 131, smart agent 30, 3.55, 13.96, 4.16
door 42, smart agent 1, 37.47, -18.17, 4.16
door 82, smart agent 1, 37.47, -18.23, 4.16
door 39, smart agent 50, 56.41, -15.32, 4.16
door 37, smart agent 46, 57.02, -27.07, 4.16
door 84, smart agent 46, 57.02, -27.19, 4.16
door 45, smart agent 42, 72.77, -35.82, 4.16
door 81, smart agent 42, 72.77, -35.94, 4.16
door 10, smart agent 23, -3.03, 49.50, 4.18
door 2, smart agent 17, -48.31, 26.85, 4.18
door 130, smart agent 33, 2.38, 14.89, 4.20
door 7, smart agent 23, -3.15, 49.50, 4.22
door 21, smart agent 17, -48.31, 26.72, 4.22
intersection node 2, smart agent 10, -58.00, -2.00, 4.24
door 81, smart agent 42, 72.77, -35.94, 4.30
intersection node 5, smart agent 4, 3.00, 2.00, 4.36
module node 8, smart agent 6, -10.00, -2.00, 4.36
door 7, smart agent 23, -3.15, 49.50, 4.36
intersection node 5, smart agent 40, 3.00, 2.00, 4.36
door 131, smart agent 30, 3.55, 13.96, 4.36
door 59, smart agent 30, 3.67, 13.96, 4.36
intersection node 2, smart agent 10, -58.00, -2.00, 4.36
door 2, smart agent 17, -48.31, 26.85, 4.36
door 21, smart agent 17, -48.31, 26.72, 4.36
door 130, smart agent 33, 2.38, 14.89, 4.36
door 57, smart agent 33, 2.38, 15.01, 4.36
intersection node 4, smart agent 24, 20.00, 24.00, 4.40
module node 33, smart agent 11, -58.00, 6.00, 4.42
door 39, smart agent 49, 56.41, -15.32, 4.60
intersection node 1, smart agent 16, -58.00, 24.00, 4.64
module node 19, smart agent 20, 3.40, 24.00, 4.66
module node 31, smart agent 14, -58.00, 18.00, 4.66
door 76, smart agent 49, 56.53, -15.32, 4.68
door 84, smart agent 46, 57.02, -27.19, 4.72
door 86, smart agent 45, 54.15, -27.19, 4.74
module node 1, smart agent 9, -52.00, -2.00, 4.78
door 82, smart agent 1, 37.47, -18.23, 4.78
door 38, smart agent 45, 54.15, -27.07, 4.78
door 129, smart agent 33, 2.38, 13.03, 4.80
door 37, smart agent 46, 57.02, -27.07, 4.80
door 42, smart agent 1, 37.47, -18.17, 4.82
door 56, smart agent 33, 2.38, 12.91, 4.84
door 52, smart agent 29, 55.73, 18.45, 4.88
module node 24, smart agent 27, 36.90, 2.00, 4.92
door 65, smart agent 29, 55.61, 18.45, 4.94
module node 27, smart agent 52, 54.90, 2.00, 5.02
door 41, smart agent 47, 33.48, -10.88, 5.02
door 129, smart agent 33, 2.38, 13.03, 5.02
intersection node 6, smart agent 34, 0.00, 24.00, 5.06
door 129, smart agent 33, 2.38, 13.03, 5.06
door 72, smart agent 47, 33.47, -10.76, 5.08
door 65, smart agent 29, 55.61, 18.45, 5.10
intersection node 1, smart agent 15, -58.00, 24.00, 5.12
door 8, smart agent 18, -21.03, 37.50, 5.16
intersection node 2, smart agent 36, -58.00, -2.00, 5.20
door 3, smart agent 18, -21.19, 37.50, 5.20
door 65, smart agent 29, 55.61, 18.45, 5.22
door 81, smart agent 42, 72.77, -35.94, 5.24
door 56, smart agent 33, 2.38, 12.91, 5.24
door 52, smart agent 29, 55.73, 18.45, 5.26
door 45, smart agent 42, 72.77, -35.82, 5.28
door 56, smart agent 33, 2.38, 12.91, 5.28
door 55, smart agent 25, 46.73, 31.45, 5.30
door 52, smart agent 29, 55.73, 18.45, 5.32
door 129, smart agent 30, 2.38, 13.03, 5.34
door 131, smart agent 32, 3.55, 13.96, 5.34
door 126, smart agent 25, 46.61, 31.45, 5.36
door 56, smart agent 30, 2.38, 12.91, 5.44
door 59, smart agent 32, 3.67, 13.96, 5.46
door 48, smart agent 44, 77.91, -35.82, 5.54
door 131, smart agent 32, 3.55, 13.96, 5.56
door 129, smart agent 30, 2.38, 13.03, 5.56
door 96, smart agent 44, 77.92, -35.94, 5.60
door 41, smart agent 47, 33.48, -10.88, 5.64
door 129, smart agent 30, 2.38, 13.03, 5.66
door 131, smart agent 32, 3.55, 13.96, 5.68
door 59, smart agent 32, 3.67, 13.96, 5.78
door 56, smart agent 30, 2.38, 12.91, 5.78
door 48, smart agent 43, 77.91, -35.82, 5.80
door 131, smart agent 32, 3.55, 13.96, 5.80
door 61, smart agent 42, 71.51, -34.38, 5.82
door 46, smart agent 42, 71.48, -34.38, 5.84
door 96, smart agent 43, 77.92, -35.94, 5.86
door 56, smart agent 30, 2.38, 12.91, 5.88
door 59, smart agent 32, 3.67, 13.96, 5.90
module node 21, smart agent 24, 15.40, 24.00, 5.96
door 56, smart agent 30, 2.38, 12.91, 6.00
door 46, smart agent 42, 71.48, -34.38, 6.04
door 46, smart agent 42, 71.48, -34.38, 6.06
module node 19, smart agent 34, 3.40, 24.00, 6.08
intersection node 5, smart agent 5, 3.00, 2.00, 6.08
door 56, smart agent 30, 2.38, 12.91, 6.10
door 12, smart agent 22, 4.83, 49.50, 6.14
door 37, smart agent 48, 57.02, -27.07, 6.14
module node 32, smart agent 11, -58.00, 12.00, 6.16
door 14, smart agent 22, 4.95, 49.50, 6.20
door 84, smart agent 48, 57.02, -27.19, 6.20
door 129, smart agent 30, 2.38, 13.03, 6.22
door 61, smart agent 42, 71.51, -34.38, 6.26
module node 33, smart agent 13, -58.00, 6.00, 6.28
door 61, smart agent 42, 71.51, -34.38, 6.28
intersection node 2, smart agent 9, -58.00, -2.00, 6.32
door 129, smart agent 30, 2.38, 13.03, 6.32
door 96, smart agent 44, 77.92, -35.94, 6.36
door 14, smart agent 22, 4.95, 49.50, 6.36
door 84, smart agent 48, 57.02, -27.19, 6.36
module node 20, smart agent 20, 9.40, 24.00, 6.38
module node 31, smart agent 16, -58.00, 18.00, 6.42
door 48, smart agent 44, 77.91, -35.82, 6.48
door 61, smart agent 42, 71.51, -34.38, 6.48
door 61, smart agent 42, 71.51, -34.38, 6.50
door 12, smart agent 21, 4.83, 49.50, 6.54
door 14, smart agent 21, 4.95, 49.50, 6.60
module node 23, smart agent 27, 30.90, 2.00, 6.64
door 46, smart agent 42, 71.48, -34.38, 6.70
door 46, smart agent 42, 71.48, -34.38, 6.72
module node 33, smart agent 10, -58.00, 6.00, 6.74
door 61, smart agent 41, 71.51, -34.38, 6.74
module node 26, smart agent 52, 48.90, 2.00, 6.74
door 14, smart agent 21, 4.95, 49.50, 6.76
door 46, smart agent 41, 71.48, -34.38, 6.78
door 61, smart agent 41, 71.51, -34.38, 6.82
module node 33, smart agent 10, -58.00, 6.00, 6.82
module node 23, smart agent 27, 30.90, 2.00, 6.82
door 46, smart agent 42, 71.48, -34.38, 6.82
door 61, smart agent 42, 71.51, -34.38, 6.82
module node 32, smart agent 12, -58.00, 12.00, 6.82
module node 26, smart agent 52, 48.90, 2.00, 6.82
door 37, smart agent 48, 57.02, -27.07, 6.82
door 84, smart agent 48, 57.02, -27.19, 6.82
door 46, smart agent 41, 71.48, -34.38, 6.82
module node 31, smart agent 15, -58.00, 18.00, 6.84
door 129, smart agent 32, 2.38, 13.03, 6.92
module node 1, smart agent 37, -52.00, -2.00, 6.94
door 46, smart agent 41, 71.48, -34.38, 6.96
door 56, smart agent 32, 2.38, 12.91, 6.98
door 129, smart agent 32, 2.38, 13.03, 7.02
module node 31, smart agent 15, -58.00, 18.00, 7.02
door 131, smart agent 33, 3.55, 13.96, 7.02
door 46, smart agent 41, 71.48, -34.38, 7.02
door 61, smart agent 41, 71.51, -34.38, 7.02
module node 32, smart agent 12, -58.00, 12.00, 7.02
module node 1, smart agent 37, -52.00, -2.00, 7.02
door 56, smart agent 32, 2.38, 12.91, 7.02
door 56, smart agent 30, 2.38, 12.91, 7.02
door 46, smart agent 42, 71.48, -34.38, 7.08
door 61, smart agent 42, 71.51, -34.38, 7.08
module node 1, smart agent 8, -52.00, -2.00, 7.08
intersection node 1, smart agent 17, -58.00, 24.00, 7.12
door 56, smart agent 32, 2.38, 12.91, 7.14
door 40, smart agent 50, 56.41, -9.32, 7.28
door 60, smart agent 50, 56.53, -9.32, 7.32
door 14, smart agent 22, 4.95, 49.50, 7.44
door 129, smart agent 30, 2.38, 13.03, 7.46
door 14, smart agent 21, 4.95, 49.50, 7.48
door 50, smart agent 26, 60.17, 4.01, 7.52
door 125, smart agent 26, 60.17, 3.89, 7.56
door 14, smart agent 21, 4.95, 49.50, 7.64
door 46, smart agent 42, 71.48, -34.38, 7.64
door 61, smart agent 42, 71.51, -34.38, 7.64
door 56, smart agent 30, 2.38, 12.91, 7.64
door 129, smart agent 32, 2.38, 13.03, 7.64
door 129, smart agent 30, 2.38, 13.03, 7.64
door 12, smart agent 21, 4.83, 49.50, 7.64
door 14, smart agent 22, 4.95, 49.50, 7.64
door 125, smart agent 26, 60.17, 3.89, 7.64
