Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
door 91, smart agent 29, -3.49, 19.96, 2.34
door 84, smart agent 23, 64.05, 15.52, 2.34
door 26, smart agent 13, -15.35, -19.04, 2.38
door 17, smart agent 12, -33.47, -28.04, 2.38
door 1, smart agent 2, -3.37, 19.96, 2.38
door 91, smart agent 29, -3.49, 19.96, 2.38
door 4, smart agent 4, 25.05, 12.40, 2.40
door 47, smart agent 4, 25.05, 12.52, 2.44
door 6, smart agent 6, -61.91, -32.60, 2.52
door 20, smart agent 13, -15.47, -19.04, 2.54
door 19, smart agent 12, -33.35, -28.04, 2.54
door 58, smart agent 6, -61.91, -32.48, 2.56
door 1, smart agent 2, -3.37, 19.96, 2.60
door 4, smart agent 4, 25.05, 12.40, 2.62
door 7, smart agent 5, -69.47, 13.96, 2.72
door 1, smart agent 2, -3.37, 19.96, 2.82
door 91, smart agent 2, -3.49, 19.96, 2.88
door 1, smart agent 2, -3.37, 19.96, 3.04
door 1, smart agent 2, -3.37, 19.96, 3.10
door 91, smart agent 2, -3.49, 19.96, 3.10
exit 1, smart agent 3, 13.05, 42.40, 3.12
door 33, smart agent 1, 8.49, 4.96, 3.16
door 35, smart agent 1, 8.61, 4.96, 3.20
intersection node 4, smart agent 35, -62.50, 14.50, 3.32
door 15, smart agent 9, 14.61, -16.04, 3.34
door 26, smart agent 15, -15.35, -19.04, 3.36
door 77, smart agent 9, 14.49, -16.04, 3.38
door 23, smart agent 14, -15.47, -7.04, 3.40
door 20, smart agent 15, -15.47, -19.04, 3.42
door 30, smart agent 14, -15.35, -7.04, 3.46
door 15, smart agent 9, 14.61, -16.04, 3.56
door 26, smart agent 15, -15.35, -19.04, 3.58
door 15, smart agent 9, 14.61, -16.04, 3.60
door 31, smart agent 17, -1.93, 12.40, 3.62
door 23, smart agent 14, -15.47, -7.04, 3.62
door 49, smart agent 17, -1.93, 12.52, 3.66
door 77, smart agent 9, 14.49, -16.04, 3.72
door 15, smart agent 9, 14.61, -16.04, 3.72
door 30, smart agent 14, -15.35, -7.04, 3.72
door 31, smart agent 17, -1.93, 12.40, 3.72
door 49, smart agent 17, -1.93, 12.52, 3.72
door 2, smart agent 29, -1.93, 15.52, 3.78
door 16, smart agent 10, -52.93, 12.40, 3.78
door 28, smart agent 16, 7.05, -8.60, 3.80
door 48, smart agent 29, -1.93, 15.40, 3.82
door 51, smart agent 10, -52.93, 12.52, 3.84
door 29, smart agent 16, 7.05, -8.48, 3.84
door 16, smart agent 10, -52.93, 12.40, 4.00
door 2, smart agent 29, -1.93, 15.52, 4.00
door 2, smart agent 29, -1.93, 15.52, 4.04
module node 34, smart agent 35, -61.93, 16.96, 4.06
module node 34, smart agent 35, -61.93, 16.96, 4.14
door 48, smart agent 29, -1.93, 15.40, 4.14
door 20, smart agent 15, -15.47, -19.04, 4.46
door 20, smart agent 15, -15.47, -19.04, 4.54
door 26, smart agent 15, -15.35, -19.04, 4.54
door 20, smart agent 15, -15.47, -19.04, 4.68
door 12, smart agent 7, 16.09, -32.60, 4.84
door 73, smart agent 7, 16.09, -32.48, 4.88
module node 33, smart agent 35, -61.93, 19.96, 4.90
door 2, smart agent 2, -1.93, 15.52, 4.92
door 48, smart agent 2, -1.93, 15.40, 4.96
door 17, smart agent 11, -33.47, -28.04, 4.98
door 19, smart agent 11, -33.35, -28.04, 5.04
door 12, smart agent 7, 16.09, -32.60, 5.06
intersection node 5, smart agent 18, 72.60, 13.90, 5.20
door 17, smart agent 11, -33.47, -28.04, 5.20
intersection node 4, smart agent 40, -62.50, 14.50, 5.36
door 25, smart agent 13, -15.35, -10.04, 5.36
intersection node 5, smart agent 23, 72.60, 13.90, 5.38
door 22, smart agent 13, -15.47, -10.04, 5.42
module node 64, smart agent 6, -70.91, -31.04, 5.50
door 25, smart agent 13, -15.35, -10.04, 5.58
module node 32, smart agent 35, -61.93, 22.96, 5.74
module node 99, smart agent 7, 19.09, -31.04, 5.92
module node 64, smart agent 41, -70.91, -31.04, 5.92
exit 4, smart agent 6, -72.35, -31.04, 5.98
door 32, smart agent 14, -7.91, -8.48, 5.98
door 24, smart agent 14, -7.91, -8.60, 6.04
module node 34, smart agent 40, -61.93, 16.96, 6.08
door 32, smart agent 14, -7.91, -8.48, 6.20
exit 3, smart agent 35, -62.04, 24.40, 6.22
intersection node 5, smart agent 24, 72.60, 13.90, 6.36
exit 5, smart agent 7, 20.53, -31.04, 6.38
exit 4, smart agent 41, -72.35, -31.04, 6.40
intersection node 5, smart agent 19, 72.60, 13.90, 6.56
module node 32, smart agent 34, -61.93, 22.96, 6.66
module node 110, smart agent 8, 11.55, -28.04, 6.66
door 23, smart agent 13, -15.47, -7.04, 6.80
door 30, smart agent 13, -15.35, -7.04, 6.84
module node 33, smart agent 40, -61.93, 19.96, 6.92
module node 28, smart agent 18, 73.05, 19.96, 7.00
exit 3, smart agent 34, -62.04, 24.40, 7.06
room node 11, smart agent 11, -28.91, -23.54, 7.18
exit 3, smart agent 5, -62.04, 24.40, 7.22
module node 28, smart agent 23, 73.05, 19.96, 7.22
intersection node 4, smart agent 39, -62.50, 14.50, 7.38
exit 2, smart agent 18, 73.05, 21.40, 7.48
exit 2, smart agent 23, 73.05, 21.40, 7.70
module node 32, smart agent 40, -61.93, 22.96, 7.78
module node 110, smart agent 9, 11.55, -28.04, 7.86
module node 28, smart agent 24, 73.05, 19.96, 8.04
module node 34, smart agent 39, -61.93, 16.96, 8.10
door 33, smart agent 16, 8.49, 4.96, 8.10
door 35, smart agent 16, 8.61, 4.96, 8.16
module node 28, smart agent 19, 73.05, 19.96, 8.24
exit 3, smart agent 40, -62.04, 24.40, 8.24
door 25, smart agent 15, -15.35, -10.04, 8.24
module node 32, smart agent 10, -61.93, 22.96, 8.26
door 22, smart agent 15, -15.47, -10.04, 8.30
door 33, smart agent 16, 8.49, 4.96, 8.32
door 25, smart agent 15, -15.35, -10.04, 8.46
exit 2, smart agent 24, 73.05, 21.40, 8.50
exit 3, smart agent 10, -62.04, 24.40, 8.70
exit 2, smart agent 19, 73.05, 21.40, 8.70
door 25, smart agent 14, -15.35, -10.04, 8.80
door 22, smart agent 14, -15.47, -10.04, 8.84
intersection node 5, smart agent 25, 72.60, 13.90, 8.90
module node 33, smart agent 39, -61.93, 19.96, 8.94
door 18, smart agent 11, -25.91, -17.60, 9.04
door 21, smart agent 11, -25.91, -17.48, 9.08
module node 32, smart agent 33, -61.93, 22.96, 9.10
intersection node 5, smart agent 20, 72.60, 13.90, 9.10
module node 64, smart agent 42, -70.91, -31.04, 9.24
intersection node 4, smart agent 38, -62.50, 14.50, 9.34
module node 99, smart agent 8, 19.09, -31.04, 9.48
door 32, smart agent 13, -7.91, -8.48, 9.52
exit 3, smart agent 33, -62.04, 24.40, 9.54
door 24, smart agent 13, -7.91, -8.60, 9.58
door 23, smart agent 15, -15.47, -7.04, 9.68
exit 4, smart agent 42, -72.35, -31.04, 9.72
door 30, smart agent 15, -15.35, -7.04, 9.74
door 32, smart agent 13, -7.91, -8.48, 9.74
module node 32, smart agent 39, -61.93, 22.96, 9.80
door 23, smart agent 15, -15.47, -7.04, 9.90
module node 34, smart agent 38, -61.93, 16.96, 10.10
exit 5, smart agent 8, 20.53, -31.04, 10.10
exit 3, smart agent 39, -62.04, 24.40, 10.28
door 24, smart agent 13, -7.91, -8.60, 10.58
door 32, smart agent 13, -7.91, -8.48, 10.62
intersection node 3, smart agent 43, -62.10, -30.70, 10.64
module node 28, smart agent 25, 73.05, 19.96, 10.68
module node 99, smart agent 9, 19.09, -31.04, 10.72
module node 28, smart agent 20, 73.05, 19.96, 10.88
module node 33, smart agent 38, -61.93, 19.96, 10.90
exit 2, smart agent 25, 73.05, 21.40, 11.14
exit 5, smart agent 9, 20.53, -31.04, 11.18
exit 2, smart agent 20, 73.05, 21.40, 11.36
intersection node 4, smart agent 37, -62.50, 14.50, 11.36
room node 2, smart agent 1, 11.78, 33.55, 11.68
module node 32, smart agent 38, -61.93, 22.96, 11.80
module node 32, smart agent 32, -61.93, 22.96, 11.90
module node 34, smart agent 37, -61.93, 16.96, 12.06
door 32, smart agent 15, -7.91, -8.48, 12.28
exit 3, smart agent 38, -62.04, 24.40, 12.34
exit 3, smart agent 32, -62.04, 24.40, 12.34
door 24, smart agent 15, -7.91, -8.60, 12.34
door 32, smart agent 15, -7.91, -8.48, 12.50
intersection node 2, smart agent 45, 11.50, -30.80, 12.52
room node 2, smart agent 17, 11.78, 33.55, 12.78
door 21, smart agent 14, -25.91, -17.48, 12.80
door 18, smart agent 14, -25.91, -17.60, 12.86
module node 33, smart agent 37, -61.93, 19.96, 12.92
room node 2, smart agent 29, 11.78, 33.55, 12.98
door 22, smart agent 11, -15.47, -10.04, 13.02
door 21, smart agent 14, -25.91, -17.48, 13.02
intersection node 2, smart agent 44, 11.50, -30.80, 13.06
door 25, smart agent 11, -15.35, -10.04, 13.08
module node 64, smart agent 43, -70.91, -31.04, 13.16
door 22, smart agent 11, -15.47, -10.04, 13.24
door 24, smart agent 15, -7.91, -8.60, 13.34
intersection node 4, smart agent 36, -62.50, 14.50, 13.34
door 32, smart agent 15, -7.91, -8.48, 13.40
exit 4, smart agent 43, -72.35, -31.04, 13.64
exit 1, smart agent 28, 13.05, 42.40, 13.68
module node 32, smart agent 37, -61.93, 22.96, 13.78
exit 1, smart agent 4, 13.05, 42.40, 13.82
module node 34, smart agent 36, -61.93, 16.96, 14.06
room node 2, smart agent 2, 11.78, 33.55, 14.18
module node 32, smart agent 31, -61.93, 22.96, 14.24
exit 3, smart agent 37, -62.04, 24.40, 14.24
exit 1, smart agent 1, 13.05, 42.40, 14.28
module node 32, smart agent 31, -61.93, 22.96, 14.44
room node 2, smart agent 2, 11.78, 33.55, 14.44
exit 1, smart agent 22, 13.05, 42.40, 14.60
module node 99, smart agent 45, 19.09, -31.04, 14.66
exit 3, smart agent 31, -62.04, 24.40, 14.70
module node 33, smart agent 36, -61.93, 19.96, 14.90
exit 5, smart agent 45, 20.53, -31.04, 15.12
module node 99, smart agent 44, 19.09, -31.04, 15.22
door 24, smart agent 11, -7.91, -8.60, 15.40
room node 2, smart agent 30, 11.78, 33.55, 15.42
door 32, smart agent 11, -7.91, -8.48, 15.46
exit 1, smart agent 17, 13.05, 42.40, 15.46
door 24, smart agent 11, -7.91, -8.60, 15.62
door 29, smart agent 13, 7.05, -8.48, 15.66
exit 1, smart agent 29, 13.05, 42.40, 15.66
exit 1, smart agent 27, 13.05, 42.40, 15.70
exit 5, smart agent 44, 20.53, -31.04, 15.70
door 28, smart agent 13, 7.05, -8.60, 15.70
module node 32, smart agent 36, -61.93, 22.96, 15.78
door 29, smart agent 13, 7.05, -8.48, 15.88
door 16, smart agent 12, -52.93, 12.40, 15.94
door 51, smart agent 12, -52.93, 12.52, 15.98
exit 3, smart agent 36, -62.04, 24.40, 16.24
room node 2, smart agent 16, 11.78, 33.55, 16.52
exit 1, smart agent 2, 13.05, 42.40, 16.80
door 19, smart agent 14, -33.35, -28.04, 16.80
door 17, smart agent 14, -33.47, -28.04, 16.86
door 19, smart agent 14, -33.35, -28.04, 17.02
door 28, smart agent 13, 7.05, -8.60, 17.08
door 29, smart agent 13, 7.05, -8.48, 17.18
exit 1, smart agent 21, 13.05, 42.40, 17.22
exit 1, smart agent 26, 13.05, 42.40, 18.12
exit 1, smart agent 30, 13.05, 42.40, 18.12
door 30, smart agent 11, -15.35, -7.04, 18.30
door 23, smart agent 11, -15.47, -7.04, 18.34
door 29, smart agent 15, 7.05, -8.48, 18.50
door 28, smart agent 15, 7.05, -8.60, 18.54
door 29, smart agent 15, 7.05, -8.48, 18.72
exit 1, smart agent 16, 13.05, 42.40, 19.10
door 23, smart agent 11, -15.47, -7.04, 19.24
door 30, smart agent 11, -15.35, -7.04, 19.28
door 28, smart agent 15, 7.05, -8.60, 19.88
door 29, smart agent 15, 7.05, -8.48, 20.00
module node 32, smart agent 12, -61.93, 22.96, 20.50
exit 3, smart agent 12, -62.04, 24.40, 20.92
door 33, smart agent 13, 8.49, 4.96, 21.32
door 35, smart agent 13, 8.61, 4.96, 21.38
door 33, smart agent 13, 8.49, 4.96, 21.54
door 33, smart agent 13, 8.49, 4.96, 21.60
door 33, smart agent 13, 8.49, 4.96, 21.76
door 33, smart agent 15, 8.49, 4.96, 24.10
door 35, smart agent 15, 8.61, 4.96, 24.16
door 33, smart agent 15, 8.49, 4.96, 24.32
door 33, smart agent 15, 8.49, 4.96, 24.38
door 33, smart agent 15, 8.49, 4.96, 24.54
door 33, smart agent 15, 8.49, 4.96, 24.60
door 33, smart agent 15, 8.49, 4.96, 24.76
door 33, smart agent 15, 8.49, 4.96, 24.82
door 33, smart agent 15, 8.49, 4.96, 24.98
door 33, smart agent 15, 8.49, 4.96, 25.04
door 33, smart agent 15, 8.49, 4.96, 25.20
door 29, smart agent 11, 7.05, -8.48, 26.32
door 28, smart agent 11, 7.05, -8.60, 26.38
door 29, smart agent 11, 7.05, -8.48, 26.54
door 29, smart agent 11, 7.05, -8.48, 26.60
door 29, smart agent 11, 7.05, -8.48, 26.76
door 29, smart agent 11, 7.05, -8.48, 26.82
door 29, smart agent 11, 7.05, -8.48, 26.98
door 29, smart agent 11, 7.05, -8.48, 27.04
door 29, smart agent 11, 7.05, -8.48, 27.20
door 29, smart agent 11, 7.05, -8.48, 27.26
door 29, smart agent 11, 7.05, -8.48, 27.42
room node 2, smart agent 13, 11.78, 33.55, 30.26
door 16, smart agent 14, -52.93, 12.40, 30.28
door 51, smart agent 14, -52.93, 12.52, 30.34
door 33, smart agent 11, 8.49, 4.96, 31.64
door 35, smart agent 11, 8.61, 4.96, 31.68
door 33, smart agent 11, 8.49, 4.96, 31.86
door 33, smart agent 11, 8.49, 4.96, 31.90
door 33, smart agent 11, 8.49, 4.96, 32.08
exit 1, smart agent 13, 13.05, 42.40, 32.86
room node 2, smart agent 15, 11.78, 33.55, 33.70
module node 32, smart agent 14, -61.93, 22.96, 35.08
exit 3, smart agent 14, -62.04, 24.40, 35.52
exit 1, smart agent 15, 13.05, 42.40, 36.30
room node 2, smart agent 11, 11.78, 33.55, 40.56
exit 1, smart agent 11, 13.05, 42.40, 43.16
