Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
door 94, smart agent 34, -34.93, 15.52, 12.34
door 38, smart agent 26, 58.05, 15.40, 12.34
door 107, smart agent 41, -25.91, -32.60, 12.36
door 67, smart agent 32, -34.93, 15.40, 12.36
door 36, smart agent 19, 64.05, 15.40, 12.36
door 84, smart agent 20, 64.05, 15.52, 12.42
door 93, smart agent 30, -25.93, 15.52, 12.50
door 85, smart agent 21, 58.05, 15.52, 12.52
door 91, smart agent 1, -3.49, 19.96, 12.54
door 5, smart agent 4, -70.91, 15.52, 12.54
door 38, smart agent 3, 58.05, 15.40, 12.56
door 66, smart agent 39, -43.93, 15.40, 12.56
door 36, smart agent 23, 64.05, 15.40, 12.62
door 105, smart agent 40, -34.91, -32.60, 12.66
door 23, smart agent 10, -15.47, -7.04, 12.66
door 94, smart agent 32, -34.93, 15.52, 12.70
door 84, smart agent 18, 64.05, 15.52, 12.72
module node 30, smart agent 13, 11.55, 10.96, 12.74
door 95, smart agent 33, -43.93, 15.52, 12.76
door 67, smart agent 31, -34.93, 15.40, 12.78
door 93, smart agent 30, -25.93, 15.52, 12.82
door 84, smart agent 22, 64.05, 15.52, 12.84
door 91, smart agent 28, -3.49, 19.96, 12.88
door 50, smart agent 38, -52.93, 15.40, 12.92
door 5, smart agent 4, -70.91, 15.52, 12.94
door 94, smart agent 34, -34.93, 15.52, 12.94
door 38, smart agent 21, 58.05, 15.40, 12.98
door 85, smart agent 3, 58.05, 15.52, 12.98
door 38, smart agent 27, 58.05, 15.40, 13.00
door 36, smart agent 24, 64.05, 15.40, 13.10
door 84, smart agent 20, 64.05, 15.52, 13.12
door 91, smart agent 1, -3.49, 19.96, 13.14
