Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
door 24, smart agent 13, -7.91, -8.60, 5.76
door 55, smart agent 37, -63.35, -10.04, 5.76
door 54, smart agent 38, -63.35, -3.04, 5.76
door 53, smart agent 39, -63.35, 3.96, 5.76
door 56, smart agent 36, -63.35, -17.04, 5.76
door 55, smart agent 37, -63.35, -10.04, 5.80
door 54, smart agent 38, -63.35, -3.04, 5.80
door 53, smart agent 39, -63.35, 3.96, 5.80
door 56, smart agent 36, -63.35, -17.04, 5.80
exit 4, smart agent 5, -72.35, -31.04, 5.84
module node 32, smart agent 34, -61.93, 22.96, 5.88
door 105, smart agent 42, -34.91, -32.60, 5.94
door 107, smart agent 43, -25.91, -32.60, 5.94
door 109, smart agent 44, -22.91, -32.60, 5.94
door 105, smart agent 42, -34.91, -32.60, 5.98
door 107, smart agent 43, -25.91, -32.60, 6.00
door 109, smart agent 44, -22.91, -32.60, 6.00
door 93, smart agent 30, -25.93, 15.52, 6.06
door 99, smart agent 36, -63.47, -17.04, 6.06
door 105, smart agent 42, -34.91, -32.60, 6.06
door 107, smart agent 43, -25.91, -32.60, 6.06
door 102, smart agent 39, -63.47, 3.96, 6.06
door 100, smart agent 37, -63.47, -10.04, 6.06
door 101, smart agent 38, -63.47, -3.04, 6.06
door 104, smart agent 41, -46.91, -32.60, 6.06
door 109, smart agent 44, -22.91, -32.60, 6.06
module node 99, smart agent 6, 19.09, -31.04, 6.22
exit 4, smart agent 40, -72.35, -31.04, 6.22
door 18, smart agent 11, -25.91, -17.60, 6.26
door 21, smart agent 11, -25.91, -17.48, 6.32
intersection node 5, smart agent 23, 72.60, 13.90, 6.32
module node 32, smart agent 33, -61.93, 22.96, 6.38
exit 3, smart agent 34, -62.04, 24.40, 6.38
intersection node 5, smart agent 18, 72.60, 13.90, 6.48
exit 3, smart agent 4, -62.04, 24.40, 6.52
module node 28, smart agent 22, 73.05, 19.96, 6.54
door 25, smart agent 14, -15.35, -10.04, 6.56
door 22, smart agent 14, -15.47, -10.04, 6.62
exit 5, smart agent 6, 20.53, -31.04, 6.68
door 93, smart agent 30, -25.93, 15.52, 6.74
door 99, smart agent 36, -63.47, -17.04, 6.74
door 61, smart agent 42, -34.91, -32.48, 6.74
door 102, smart agent 39, -63.47, 3.96, 6.74
door 64, smart agent 44, -22.91, -32.48, 6.74
door 100, smart agent 37, -63.47, -10.04, 6.74
door 63, smart agent 43, -25.91, -32.48, 6.74
door 101, smart agent 38, -63.47, -3.04, 6.74
door 104, smart agent 41, -46.91, -32.60, 6.74
module node 28, smart agent 17, 73.05, 19.96, 6.76
door 90, smart agent 28, -10.93, 15.52, 6.76
exit 3, smart agent 33, -62.04, 24.40, 6.82
door 90, smart agent 28, -10.93, 15.52, 6.82
module node 110, smart agent 8, 11.55, -28.04, 6.94
exit 2, smart agent 22, 73.05, 21.40, 7.00
module node 110, smart agent 7, 11.55, -28.04, 7.12
exit 2, smart agent 17, 73.05, 21.40, 7.22
door 68, smart agent 30, -25.93, 15.40, 7.70
door 59, smart agent 41, -46.91, -32.48, 7.72
door 59, smart agent 41, -46.91, -32.48, 7.76
door 68, smart agent 30, -25.93, 15.40, 7.76
door 55, smart agent 37, -63.35, -10.04, 7.78
door 54, smart agent 38, -63.35, -3.04, 7.78
door 53, smart agent 39, -63.35, 3.96, 7.78
door 56, smart agent 36, -63.35, -17.04, 7.78
door 55, smart agent 37, -63.35, -10.04, 7.82
door 54, smart agent 38, -63.35, -3.04, 7.82
door 53, smart agent 39, -63.35, 3.96, 7.82
door 56, smart agent 36, -63.35, -17.04, 7.82
door 33, smart agent 15, 8.49, 4.96, 7.96
door 24, smart agent 12, -7.91, -8.60, 7.96
door 61, smart agent 42, -34.91, -32.48, 7.96
door 64, smart agent 44, -22.91, -32.48, 7.96
door 63, smart agent 43, -25.91, -32.48, 7.96
door 35, smart agent 15, 8.61, 4.96, 8.00
door 61, smart agent 42, -34.91, -32.48, 8.00
door 32, smart agent 12, -7.91, -8.48, 8.02
door 64, smart agent 44, -22.91, -32.48, 8.02
door 63, smart agent 43, -25.91, -32.48, 8.02
module node 28, smart agent 23, 73.05, 19.96, 8.04
door 93, smart agent 30, -25.93, 15.52, 8.08
door 99, smart agent 36, -63.47, -17.04, 8.08
door 61, smart agent 42, -34.91, -32.48, 8.08
door 102, smart agent 39, -63.47, 3.96, 8.08
door 64, smart agent 44, -22.91, -32.48, 8.08
door 100, smart agent 37, -63.47, -10.04, 8.08
door 63, smart agent 43, -25.91, -32.48, 8.08
door 101, smart agent 38, -63.47, -3.04, 8.08
door 104, smart agent 41, -46.91, -32.60, 8.08
module node 32, smart agent 9, -61.93, 22.96, 8.22
module node 28, smart agent 18, 73.05, 19.96, 8.24
door 25, smart agent 13, -15.35, -10.04, 8.32
door 22, smart agent 13, -15.47, -10.04, 8.38
exit 2, smart agent 23, 73.05, 21.40, 8.50
exit 3, smart agent 9, -62.04, 24.40, 8.66
exit 2, smart agent 18, 73.05, 21.40, 8.72
door 18, smart agent 10, -25.91, -17.60, 8.72
door 93, smart agent 30, -25.93, 15.52, 8.76
door 99, smart agent 36, -63.47, -17.04, 8.76
door 105, smart agent 42, -34.91, -32.60, 8.76
door 107, smart agent 43, -25.91, -32.60, 8.76
door 102, smart agent 39, -63.47, 3.96, 8.76
door 100, smart agent 37, -63.47, -10.04, 8.76
door 101, smart agent 38, -63.47, -3.04, 8.76
door 104, smart agent 41, -46.91, -32.60, 8.76
door 109, smart agent 44, -22.91, -32.60, 8.76
door 21, smart agent 10, -25.91, -17.48, 8.78
module node 32, smart agent 32, -61.93, 22.96, 9.08
intersection node 5, smart agent 19, 72.60, 13.90, 9.10
door 24, smart agent 14, -7.91, -8.60, 9.24
door 32, smart agent 14, -7.91, -8.48, 9.28
exit 3, smart agent 32, -62.04, 24.40, 9.54
module node 99, smart agent 8, 19.09, -31.04, 9.70
door 68, smart agent 30, -25.93, 15.40, 9.72
door 59, smart agent 41, -46.91, -32.48, 9.74
door 59, smart agent 41, -46.91, -32.48, 9.78
door 68, smart agent 30, -25.93, 15.40, 9.78
door 55, smart agent 37, -63.35, -10.04, 9.80
door 54, smart agent 38, -63.35, -3.04, 9.80
door 53, smart agent 39, -63.35, 3.96, 9.80
door 56, smart agent 36, -63.35, -17.04, 9.80
door 55, smart agent 37, -63.35, -10.04, 9.84
door 54, smart agent 38, -63.35, -3.04, 9.84
door 53, smart agent 39, -63.35, 3.96, 9.84
door 56, smart agent 36, -63.35, -17.04, 9.84
module node 99, smart agent 7, 19.09, -31.04, 9.90
door 105, smart agent 42, -34.91, -32.60, 9.98
door 107, smart agent 43, -25.91, -32.60, 9.98
door 109, smart agent 44, -22.91, -32.60, 9.98
door 105, smart agent 42, -34.91, -32.60, 10.02
door 107, smart agent 43, -25.91, -32.60, 10.04
door 109, smart agent 44, -22.91, -32.60, 10.04
door 22, smart agent 11, -15.47, -10.04, 10.06
door 93, smart agent 30, -25.93, 15.52, 10.10
door 99, smart agent 36, -63.47, -17.04, 10.10
door 105, smart agent 42, -34.91, -32.60, 10.10
door 107, smart agent 43, -25.91, -32.60, 10.10
door 102, smart agent 39, -63.47, 3.96, 10.10
door 100, smart agent 37, -63.47, -10.04, 10.10
door 101, smart agent 38, -63.47, -3.04, 10.10
door 104, smart agent 41, -46.91, -32.60, 10.10
door 109, smart agent 44, -22.91, -32.60, 10.10
door 25, smart agent 11, -15.35, -10.04, 10.12
exit 5, smart agent 8, 20.53, -31.04, 10.18
exit 5, smart agent 7, 20.53, -31.04, 10.38
door 30, smart agent 12, -15.35, -7.04, 10.52
module node 28, smart agent 24, 73.05, 19.96, 10.56
door 23, smart agent 12, -15.47, -7.04, 10.58
module node 28, smart agent 19, 73.05, 19.96, 10.74
door 93, smart agent 30, -25.93, 15.52, 10.78
door 99, smart agent 36, -63.47, -17.04, 10.78
door 61, smart agent 42, -34.91, -32.48, 10.78
door 102, smart agent 39, -63.47, 3.96, 10.78
door 64, smart agent 44, -22.91, -32.48, 10.78
door 100, smart agent 37, -63.47, -10.04, 10.78
door 63, smart agent 43, -25.91, -32.48, 10.78
door 101, smart agent 38, -63.47, -3.04, 10.78
door 104, smart agent 41, -46.91, -32.60, 10.78
exit 2, smart agent 24, 73.05, 21.40, 11.02
exit 2, smart agent 19, 73.05, 21.40, 11.22
door 68, smart agent 30, -25.93, 15.40, 11.74
door 59, smart agent 41, -46.91, -32.48, 11.76
door 59, smart agent 41, -46.91, -32.48, 11.80
door 68, smart agent 30, -25.93, 15.40, 11.80
door 55, smart agent 37, -63.35, -10.04, 11.82
door 54, smart agent 38, -63.35, -3.04, 11.82
door 53, smart agent 39, -63.35, 3.96, 11.82
door 56, smart agent 36, -63.35, -17.04, 11.82
door 55, smart agent 37, -63.35, -10.04, 11.86
door 54, smart agent 38, -63.35, -3.04, 11.86
door 53, smart agent 39, -63.35, 3.96, 11.86
door 56, smart agent 36, -63.35, -17.04, 11.86
module node 32, smart agent 31, -61.93, 22.96, 11.92
door 61, smart agent 42, -34.91, -32.48, 12.00
door 64, smart agent 44, -22.91, -32.48, 12.00
door 63, smart agent 43, -25.91, -32.48, 12.00
door 61, smart agent 42, -34.91, -32.48, 12.04
door 64, smart agent 44, -22.91, -32.48, 12.08
door 63, smart agent 43, -25.91, -32.48, 12.08
door 93, smart agent 30, -25.93, 15.52, 12.12
door 99, smart agent 36, -63.47, -17.04, 12.12
door 105, smart agent 42, -34.91, -32.60, 12.12
door 102, smart agent 39, -63.47, 3.96, 12.12
door 64, smart agent 44, -22.91, -32.48, 12.12
door 100, smart agent 37, -63.47, -10.04, 12.12
door 63, smart agent 43, -25.91, -32.48, 12.12
door 101, smart agent 38, -63.47, -3.04, 12.12
door 104, smart agent 41, -46.91, -32.60, 12.12
door 30, smart agent 14, -15.35, -7.04, 12.14
door 23, smart agent 14, -15.47, -7.04, 12.18
exit 3, smart agent 31, -62.04, 24.40, 12.38
door 21, smart agent 13, -25.91, -17.48, 12.44
door 22, smart agent 10, -15.47, -10.04, 12.50
door 18, smart agent 13, -25.91, -17.60, 12.50
door 25, smart agent 10, -15.35, -10.04, 12.56
door 24, smart agent 11, -7.91, -8.60, 12.60
door 32, smart agent 11, -7.91, -8.48, 12.64
room node 2, smart agent 16, 11.78, 33.55, 12.80
door 93, smart agent 30, -25.93, 15.52, 12.80
door 99, smart agent 36, -63.47, -17.04, 12.80
door 105, smart agent 42, -34.91, -32.60, 12.80
door 107, smart agent 43, -25.91, -32.60, 12.80
door 102, smart agent 39, -63.47, 3.96, 12.80
door 100, smart agent 37, -63.47, -10.04, 12.80
door 101, smart agent 38, -63.47, -3.04, 12.80
door 104, smart agent 41, -46.91, -32.60, 12.80
door 109, smart agent 44, -22.91, -32.60, 12.80
exit 1, smart agent 27, 13.05, 42.40, 12.92
intersection node 4, smart agent 35, -62.50, 14.50, 13.24
exit 1, smart agent 3, 13.05, 42.40, 13.26
room node 2, smart agent 1, 11.78, 33.55, 13.38
door 68, smart agent 30, -25.93, 15.40, 13.76
door 59, smart agent 41, -46.91, -32.48, 13.78
door 59, smart agent 41, -46.91, -32.48, 13.82
door 68, smart agent 30, -25.93, 15.40, 13.82
door 55, smart agent 37, -63.35, -10.04, 13.84
door 54, smart agent 38, -63.35, -3.04, 13.84
door 53, smart agent 39, -63.35, 3.96, 13.84
door 56, smart agent 36, -63.35, -17.04, 13.84
door 55, smart agent 37, -63.35, -10.04, 13.88
door 54, smart agent 38, -63.35, -3.04, 13.88
door 53, smart agent 39, -63.35, 3.96, 13.88
door 56, smart agent 36, -63.35, -17.04, 13.88
module node 34, smart agent 35, -61.93, 16.96, 13.94
door 61, smart agent 42, -34.91, -32.48, 14.02
door 107, smart agent 43, -25.91, -32.60, 14.02
door 109, smart agent 44, -22.91, -32.60, 14.02
door 61, smart agent 42, -34.91, -32.48, 14.06
door 107, smart agent 43, -25.91, -32.60, 14.10
door 109, smart agent 44, -22.91, -32.60, 14.10
door 93, smart agent 30, -25.93, 15.52, 14.14
door 99, smart agent 36, -63.47, -17.04, 14.14
door 105, smart agent 42, -34.91, -32.60, 14.14
door 107, smart agent 43, -25.91, -32.60, 14.14
door 102, smart agent 39, -63.47, 3.96, 14.14
door 100, smart agent 37, -63.47, -10.04, 14.14
door 101, smart agent 38, -63.47, -3.04, 14.14
door 104, smart agent 41, -46.91, -32.60, 14.14
door 109, smart agent 44, -22.91, -32.60, 14.14
exit 1, smart agent 21, 13.05, 42.40, 14.62
exit 1, smart agent 26, 13.05, 42.40, 14.64
module node 33, smart agent 35, -61.93, 19.96, 14.78
door 93, smart agent 30, -25.93, 15.52, 14.82
door 99, smart agent 36, -63.47, -17.04, 14.82
door 105, smart agent 42, -34.91, -32.60, 14.82
door 102, smart agent 39, -63.47, 3.96, 14.82
door 64, smart agent 44, -22.91, -32.48, 14.82
door 100, smart agent 37, -63.47, -10.04, 14.82
door 63, smart agent 43, -25.91, -32.48, 14.82
door 101, smart agent 38, -63.47, -3.04, 14.82
door 104, smart agent 41, -46.91, -32.60, 14.82
door 21, smart agent 12, -25.91, -17.48, 14.90
door 18, smart agent 12, -25.91, -17.60, 14.96
door 24, smart agent 10, -7.91, -8.60, 15.04
door 32, smart agent 10, -7.91, -8.48, 15.10
exit 1, smart agent 16, 13.05, 42.40, 15.40
module node 32, smart agent 35, -61.93, 22.96, 15.64
door 68, smart agent 30, -25.93, 15.40, 15.78
door 59, smart agent 41, -46.91, -32.48, 15.80
room node 2, smart agent 29, 11.78, 33.55, 15.82
door 59, smart agent 41, -46.91, -32.48, 15.84
door 68, smart agent 30, -25.93, 15.40, 15.84
door 55, smart agent 37, -63.35, -10.04, 15.86
door 54, smart agent 38, -63.35, -3.04, 15.86
door 53, smart agent 39, -63.35, 3.96, 15.86
door 56, smart agent 36, -63.35, -17.04, 15.86
door 55, smart agent 37, -63.35, -10.04, 15.90
door 54, smart agent 38, -63.35, -3.04, 15.90
door 53, smart agent 39, -63.35, 3.96, 15.90
door 56, smart agent 36, -63.35, -17.04, 15.90
exit 1, smart agent 1, 13.05, 42.40, 15.98
door 61, smart agent 42, -34.91, -32.48, 16.04
door 64, smart agent 44, -22.91, -32.48, 16.04
door 63, smart agent 43, -25.91, -32.48, 16.04
door 61, smart agent 42, -34.91, -32.48, 16.08
exit 3, smart agent 35, -62.04, 24.40, 16.12
door 64, smart agent 44, -22.91, -32.48, 16.12
door 63, smart agent 43, -25.91, -32.48, 16.12
door 93, smart agent 30, -25.93, 15.52, 16.16
door 99, smart agent 36, -63.47, -17.04, 16.16
door 105, smart agent 42, -34.91, -32.60, 16.16
door 107, smart agent 43, -25.91, -32.60, 16.16
door 102, smart agent 39, -63.47, 3.96, 16.16
door 100, smart agent 37, -63.47, -10.04, 16.16
door 101, smart agent 38, -63.47, -3.04, 16.16
door 104, smart agent 41, -46.91, -32.60, 16.16
door 109, smart agent 44, -22.91, -32.60, 16.16
room node 2, smart agent 15, 11.78, 33.55, 16.50
door 21, smart agent 14, -25.91, -17.48, 16.54
door 18, smart agent 14, -25.91, -17.60, 16.58
door 19, smart agent 13, -33.35, -28.04, 16.60
door 17, smart agent 13, -33.47, -28.04, 16.66
door 26, smart agent 11, -15.35, -19.04, 16.76
door 20, smart agent 11, -15.47, -19.04, 16.82
door 93, smart agent 30, -25.93, 15.52, 16.84
door 99, smart agent 36, -63.47, -17.04, 16.84
door 105, smart agent 42, -34.91, -32.60, 16.84
door 107, smart agent 43, -25.91, -32.60, 16.84
door 102, smart agent 39, -63.47, 3.96, 16.84
door 100, smart agent 37, -63.47, -10.04, 16.84
door 101, smart agent 38, -63.47, -3.04, 16.84
door 104, smart agent 41, -46.91, -32.60, 16.84
door 109, smart agent 44, -22.91, -32.60, 16.84
exit 1, smart agent 20, 13.05, 42.40, 17.24
