Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
module node 10, smart agent 1, -9.94, 4.44, 9.88
intersection node 3, smart agent 5, -9.94, -4.56, 9.88
module node 8, smart agent 2, -12.94, 4.44, 10.08
module node 11, smart agent 4, -3.94, 4.44, 10.10
module node 8, smart agent 2, -12.94, 4.44, 10.30
module node 13, smart agent 5, -9.94, -1.56, 10.76
module node 17, smart agent 1, -9.94, 7.44, 10.92
module node 15, smart agent 4, -3.94, 7.44, 11.04
module node 18, smart agent 2, -12.94, 7.44, 11.36
module node 18, smart agent 1, -12.94, 7.44, 12.04
intersection node 3, smart agent 5, -9.94, -4.56, 12.14
module node 17, smart agent 2, -9.94, 7.44, 12.72
module node 2, smart agent 4, -0.94, 4.44, 12.86
module node 22, smart agent 5, -9.94, -7.56, 13.00
module node 8, smart agent 1, -12.94, 4.44, 13.22
door 1, smart agent 4, -0.94, 3.00, 13.32
module node 10, smart agent 2, -9.94, 4.44, 13.44
module node 8, smart agent 1, -12.94, 4.44, 13.44
module node 1, smart agent 4, -0.94, 1.44, 13.74
module node 21, smart agent 5, -12.94, -7.56, 14.08
exit 1, smart agent 4, -0.94, 0.00, 14.22
intersection node 1, smart agent 2, -9.94, 1.44, 14.30
module node 18, smart agent 1, -12.94, 7.44, 14.46
module node 13, smart agent 2, -9.94, -1.56, 15.16
module node 7, smart agent 5, -12.94, -10.56, 15.26
module node 17, smart agent 1, -9.94, 7.44, 15.62
intersection node 3, smart agent 2, -9.94, -4.56, 16.08
module node 19, smart agent 5, -12.94, -13.56, 16.34
module node 10, smart agent 1, -9.94, 4.44, 16.48
module node 22, smart agent 2, -9.94, -7.56, 16.94
intersection node 1, smart agent 1, -9.94, 1.44, 17.34
module node 5, smart agent 5, -9.94, -13.56, 17.46
module node 21, smart agent 2, -12.94, -7.56, 18.06
module node 13, smart agent 1, -9.94, -1.56, 18.20
module node 4, smart agent 5, -6.94, -13.56, 18.32
intersection node 3, smart agent 1, -9.94, -4.56, 19.10
module node 7, smart agent 2, -12.94, -10.56, 19.16
module node 3, smart agent 5, -3.94, -13.56, 19.32
module node 22, smart agent 1, -9.94, -7.56, 19.96
module node 19, smart agent 2, -12.94, -13.56, 20.10
module node 20, smart agent 5, -0.94, -13.56, 20.32
module node 21, smart agent 1, -12.94, -7.56, 21.08
module node 5, smart agent 2, -9.94, -13.56, 21.26
module node 6, smart agent 5, -0.94, -10.56, 21.46
module node 4, smart agent 2, -6.94, -13.56, 22.12
module node 7, smart agent 1, -12.94, -10.56, 22.18
module node 24, smart agent 5, -0.94, -7.56, 22.34
module node 19, smart agent 1, -12.94, -13.56, 23.12
module node 3, smart agent 2, -3.94, -13.56, 23.14
module node 23, smart agent 5, -3.94, -7.56, 23.48
module node 20, smart agent 2, -0.94, -13.56, 24.16
module node 5, smart agent 1, -9.94, -13.56, 24.28
intersection node 4, smart agent 5, -3.94, -4.56, 24.58
module node 4, smart agent 1, -6.94, -13.56, 25.16
module node 6, smart agent 2, -0.94, -10.56, 25.30
module node 14, smart agent 5, -3.94, -1.56, 25.42
module node 24, smart agent 2, -0.94, -7.56, 26.16
module node 3, smart agent 1, -3.94, -13.56, 26.18
intersection node 2, smart agent 5, -3.94, 1.44, 26.28
module node 11, smart agent 5, -3.94, 4.44, 27.12
module node 20, smart agent 1, -0.94, -13.56, 27.18
module node 23, smart agent 2, -3.94, -7.56, 27.30
module node 15, smart agent 5, -3.94, 7.44, 28.00
